DI_SEQUENCE_NUMBER,DI_OPERATION_TYPE,MATNR,WERKS,PSTAT,LVORM,BWTTY,XCHAR,MMSTA,MMSTD,MAABC,KZKRI,EKGRP,AUSME,DISPR,DISMM,DISPO,KZDIE,PLIFZ,WEBAZ,PERKZ,AUSSS,DISLS,BESKZ,SOBSL,SBDKZ,LAGPR,ALTSL,KZAUS,AUSDT,NFMAT,KZBED,MISKZ,FHORI,PFREI,FFREI,RGEKZ,FEVOR,BEARZ,RUEZT,TRANZ,DZEIT,MAXLZ,LZEIH,KZPRO,GPMKZ,UEETO,UEETK,UNETO,WZEIT,ATPKZ,VZUSL,HERBL,INSMK,SPROZ,QUAZT,SSQSS,MPDAU,KZPPV,KZDKZ,WSTGH,PRFRQ,NKMPR,LADGR,XCHPF,USEQU,LGRAD,AUFTL,PLVAR,OTYPE,OBJID,MTVFP,PERIV,KZKFK,VRVEZ,VBEAZ,LIZYK,BWSCL,KAUTB,KORDB,STAWN,HERKL,HERKR,EXPME,MTVER,PRCTR,MRPPP,SAUFT,FXHOR,VRMOD,VINT1,VINT2,VERKZ,STLAL,STLAN,PLNNR,APLAL,SOBSK,FRTME,LGPRO,DISGR,KAUSF,QZGTP,QMATV,TAKZT,RWPRO,COPAM,ABCIN,AWSLS,SERNP,CUOBJ,STDPD,SFEPR,XMCNG,QSSYS,LFRHY,RDPRF,VRBMT,VRBWK,VRBDT,VRBFK,AUTRU,PREFE,PRENC,PRENO,PREND,PRENE,PRENG,ITARK,SERVG,KZKUP,STRGR,CUOBV,LGFSB,SCHGT,CCFIX,EPRIO,QMATA,RESVP,PLNTY,UOMGR,UMRSL,ABFAC,SFCPF,SHFLG,SHZET,MDACH,KZECH,KOKRS,ZZBKLAS,ZZSTPRS,ZZWAERS,ZZVERPR,ZZLPLPR,ZZSTPRS_MM,ZZLOSGR,ZZMEINS,ZZEISBE,ZZPEINH,ZZWERKS_SRC,ZZSTPRS_SRC,ZZPEINH_SRC,ZZBSTRF,ZZBSTMI,ZZMINBE,ZZBSTFE,ZZMATOHD,ZZOHDCST,ZZLABCST,ZZPLPR,ZZPLP1,ZZKBETR,ZZKONWA,ZZSWAER,ZZMAT_LOOP,ZZLOOPSTDL,ZZSUBCOST,ZZLOOP_REL,ZZCST_SOBSL,ZZCST_BESKZ,ZZPRDTIER,ZZNODETYPE,ZZFRCST_RORG,ZZERHOR,ODQ_CHANGEMODE,ODQ_ENTITYCNTR
91282,X,TO BE EXTENDED,1710,V, , , , ,1/1/1900, , , , , , , , ,0,0,M,0, , , , , , , ,1/1/1900, , , , , , , , ,0,0,0,0,0, , , ,0, ,0,0, ,0, , ,0,0, ,0, , ,0,0,1/1/1900,0001, , ,0, , , ,0,02, , ,0,0, , , , ,NAU,US, , , ,0000009000, , ,0, ,0,0, , , , , , , , , ,0, , ,0, , , , , ,0, , , , , , , , ,1/1/1900,0, , , , ,1/1/1900, ,1/1/1900, , , , ,0, , , , , ,0, , , ,0, , ,0, , ,1000, ,0,USD,0,0,0,0, ,0,0,1710,0,0,0,0,0,0,0,0,0,0,0,0, ,USD, ,0,0, , , , , ,  0,0, ,0
91289,X,TO BE VALIDATED,1710,V, , , , ,1/1/1900, , , , , , , , ,0,0,P,0, , , , , , , ,1/1/1900, , , , , , , , ,0,0,0,0,0, , , ,0, ,0,0, ,0, , ,0,0, ,0, , ,0,0,1/1/1900,0001, , ,0, , , ,0,02,Z9, ,0,0, , , , ,NAU,US, , , ,0000009000, , ,0, ,0,0, , , , , , , , , ,0, , ,0, , , , , ,0, , , , , , , , ,1/1/1900,0, , , ,00000000,1/1/1900, ,1/1/1900, , , , ,0, , , , , ,0, , , ,0, , ,0, , ,1000, ,0,USD,0,0,0,0, ,0,0,1710,0,0,0,0,0,0,0,0,0,0,0,0, ,USD, ,0,0, , , , , ,  0,0, ,0
91276,X,TO BE DETERMINED,1750,V, , , , ,1/1/1900, , , , , , , , ,0,0,P,0, , , , , , , ,1/1/1900, , , , , , , , ,0,0,0,0,0, , , ,0, ,0,0, ,0, , ,0,0, ,0, , ,0,0,1/1/1900,0001, , ,0, , , ,0,02,Z9, ,0,0, , , , ,NAU,US, , , ,0000009000, , ,0, ,0,0, , , , , , , , , ,0, , ,0, , , , , ,0, , , , , , , , ,1/1/1900,0, , , ,00000000,1/1/1900, ,1/1/1900, , , , ,0, , , , , ,0, , , ,0, , ,0, , ,1000, ,0,USD,0,0,0,0, ,0,0,1750,0,0,0,0,0,0,0,0,0,0,0,0, ,USD, ,0,0, , , , , ,  0,0, ,0
119236,X,RRICB CONTRACT,1750,V, , , , ,1/1/1900, , , , , , , , ,0,0,M,0, , , , , , , ,1/1/1900, , , , , , , , ,0,0,0,0,0, , , ,0, ,0,0, ,0, , ,0,0, ,0, , ,0,0,1/1/1900,0001, , ,0, , , ,0, , , ,0,0, , , , , , , , , , , , ,0, ,0,0, , , , , , , , , ,0, , ,0, , , , , ,0, , , , , , , , ,1/1/1900,0, , , , ,1/1/1900, ,1/1/1900, , , , ,0, , , , , ,0, , , ,0, , ,0, , ,1000, ,0,USD,0,0,0,0, ,0,0,1750,0,0,0,0,0,0,0,0,0,0,0,0, ,USD, ,0,0, , , , , ,  0,0, ,0
91268,X,TO BE APPROVED,1850,V, , , , ,1/1/1900, , , , , , , , ,0,0,M,0, , , , , , , ,1/1/1900, , , , , , , , ,0,0,0,0,0, , , ,0, ,0,0, ,0, , ,0,0, ,0, , ,0,0,1/1/1900,0001, , ,0, , , ,0,02, , ,0,0, , , , ,NAU,US, , , ,0000009000, , ,0, ,0,0, , , , , , , , , ,0, , ,0, , , , , ,0, , , , , , , , ,1/1/1900,0, , , , ,1/1/1900, ,1/1/1900, , , , ,0, , , , , ,0, , , ,0, , ,0, , ,1000, ,0,USD,0,0,0,0, ,0,0,1850,0,0,0,0,0,0,0,0,0,0,0,0, ,USD, ,0,0, , , , , ,  0,0, ,0
91283,X,TO BE EXTENDED,1850,V, , , , ,1/1/1900, , , , , , , , ,0,0,M,0, , , , , , , ,1/1/1900, , , , , , , , ,0,0,0,0,0, , , ,0, ,0,0, ,0, , ,0,0, ,0, , ,0,0,1/1/1900,0001, , ,0, , , ,0,02, , ,0,0, , , , ,NAU,US, , , ,0000009000, , ,0, ,0,0, , , , , , , , , ,0, , ,0, , , , , ,0, , , , , , , , ,1/1/1900,0, , , , ,1/1/1900, ,1/1/1900, , , , ,0, , , , , ,0, , , ,0, , ,0, , ,1000, ,0,USD,0,0,0,0, ,0,0,1850,0,0,0,0,0,0,0,0,0,0,0,0, ,USD, ,0,0, , , , , ,  0,0, ,0
91290,X,TO BE VALIDATED,1850,V, , , , ,1/1/1900, , , , , , , , ,0,0,M,0, , , , , , , ,1/1/1900, , , , , , , , ,0,0,0,0,0, , , ,0, ,0,0, ,0, , ,0,0, ,0, , ,0,0,1/1/1900,0001, , ,0, , , ,0,02, , ,0,0, , , , ,NAU,US, , , ,0000009000, , ,0, ,0,0, , , , , , , , , ,0, , ,0, , , , , ,0, , , , , , , , ,1/1/1900,0, , , , ,1/1/1900, ,1/1/1900, , , , ,0, , , , , ,0, , , ,0, , ,0, , ,1000, ,0,USD,0,0,0,0, ,0,0,1850,0,0,0,0,0,0,0,0,0,0,0,0, ,USD, ,0,0, , , , , ,  0,0, ,0
119779,X,SVC-LP-TLS,1850,V, , , , ,1/1/1900, , , , , , , , ,0,0,M,0, , , , , , , ,1/1/1900, , , , , , , , ,0,0,0,0,0, , , ,0, ,0,0, ,0, , ,0,0, ,0, , ,0,0,1/1/1900,0001, , ,0, , , ,0, , , ,0,0, , , , ,N/A,AQ, , , ,0000007129, , ,0, ,0,0, , , , , , , , , ,0, , ,0, , , , , ,0, , , , , , , , ,1/1/1900,0, , , , ,1/1/1900, ,1/1/1900, , , , ,0, , , , , ,0, , , ,0, , ,0, , ,1000, ,0,USD,0,0,0,0, ,0,0,1850,0,0,0,0,0,0,0,0,0,0,0,0, ,USD, ,0,0, , , , , ,  0,0, ,0
119790,X,SVC-LP-TRINSTR,1850,V, , , , ,1/1/1900, , , , , , , , ,0,0,M,0, , , , , , , ,1/1/1900, , , , , , , , ,0,0,0,0,0, , , ,0, ,0,0, ,0, , ,0,0, ,0, , ,0,0,1/1/1900,0001, , ,0, , , ,0, , , ,0,0, , , , ,N/A,AQ, , , ,0000007129, , ,0, ,0,0, , , , , , , , , ,0, , ,0, , , , , ,0, , , , , , , , ,1/1/1900,0, , , , ,1/1/1900, ,1/1/1900, , , , ,0, , , , , ,0, , , ,0, , ,0, , ,1000, ,0,USD,0,0,0,0, ,0,0,1850,0,0,0,0,0,0,0,0,0,0,0,0, ,USD, ,0,0, , , , , ,  0,0, ,0
91269,X,TO BE APPROVED,1860,V, , , , ,1/1/1900, , , , , , , , ,0,0,M,0, , , , , , , ,1/1/1900, , , , , , , , ,0,0,0,0,0, , , ,0, ,0,0, ,0, , ,0,0, ,0, , ,0,0,1/1/1900,0001, , ,0, , , ,0,02, , ,0,0, , , , ,NAU,US, , , ,0000009000, , ,0, ,0,0, , , , , , , , , ,0, , ,0, , , , , ,0, , , , , , , , ,1/1/1900,0, , , , ,1/1/1900, ,1/1/1900, , , , ,0, , , , , ,0, , , ,0, , ,0, , ,1000, ,0,USD,0,0,0,0, ,0,0,1860,0,0,0,0,0,0,0,0,0,0,0,0, ,USD, ,0,0, , , , , ,  0,0, ,0
91284,X,TO BE EXTENDED,1860,V, , , , ,1/1/1900, , , , , , , , ,0,0,M,0, , , , , , , ,1/1/1900, , , , , , , , ,0,0,0,0,0, , , ,0, ,0,0, ,0, , ,0,0, ,0, , ,0,0,1/1/1900,0001, , ,0, , , ,0,02, , ,0,0, , , , ,NAU,US, , , ,0000009000, , ,0, ,0,0, , , , , , , , , ,0, , ,0, , , , , ,0, , , , , , , , ,1/1/1900,0, , , , ,1/1/1900, ,1/1/1900, , , , ,0, , , , , ,0, , , ,0, , ,0, , ,1000, ,0,USD,0,0,0,0, ,0,0,1860,0,0,0,0,0,0,0,0,0,0,0,0, ,USD, ,0,0, , , , , ,  0,0, ,0
91291,X,TO BE VALIDATED,1860,V, , , , ,1/1/1900, , , , , , , , ,0,0,M,0, , , , , , , ,1/1/1900, , , , , , , , ,0,0,0,0,0, , , ,0, ,0,0, ,0, , ,0,0, ,0, , ,0,0,1/1/1900,0001, , ,0, , , ,0,02, , ,0,0, , , , ,NAU,US, , , ,0000009000, , ,0, ,0,0, , , , , , , , , ,0, , ,0, , , , , ,0, , , , , , , , ,1/1/1900,0, , , , ,1/1/1900, ,1/1/1900, , , , ,0, , , , , ,0, , , ,0, , ,0, , ,1000, ,0,USD,0,0,0,0, ,0,0,1860,0,0,0,0,0,0,0,0,0,0,0,0, ,USD, ,0,0, , , , , ,  0,0, ,0
16252,X,CZFG-1001792,1921,LBSVG, , ,X, ,1/1/1900, , , , , , , , ,0,0,P,0, , , , , , , ,1/1/1900, , , , , , , , ,0,0,0,0,0, , , ,0, ,0,0, ,0, , ,0,0, ,0, , ,0,0,1/1/1900,0001,X, ,0, , , ,0,02,Z9, ,0,0, , , , ,NAU,US, , , ,0000007416, , ,0, ,0,0, , ,3, , , , , , ,0, , ,0, , , ,ZP1,0008,0, , , , , , , , ,1/1/1900,0, , , , ,1/1/1900, ,1/1/1900, , , , ,0, , , , , ,0, , , ,0, , ,0, , ,1000, ,0,USD,0,0,0,0, ,0,0,1921,199,1,0,0,0,0,0,0,0,0,0,499,USD,USD, ,0,0, , , , , ,  0,0, ,0
99246,X,1500HALB1,1921,ALBSG, , , , ,1/1/1900, , , , , , , , ,0,0,M,0, , , , , , , ,1/1/1900, , , , , , , , ,0,0,0,0,0, , , ,0, ,0,0, ,0, , ,0,0, ,0, , ,0,0,1/1/1900, , , ,0, , , ,0, , , ,0,0, , , , , , , , , ,0000001910, , ,0, ,0,0, , ,3, , , , , , ,0, , ,0, , , ,ZP1,0004,0, , , , , , , , ,1/1/1900,0, , , , ,1/1/1900, ,1/1/1900, , , , ,0, , , , , ,0, , , ,0, , ,0, , ,1000, ,0,USD,0,0,0,0, ,0,0,1921,6,1,0,0,0,0,0,0,0,0,0,0, ,USD, ,0,0, , , , , ,  0,0, ,0
115745,X,HALBCLASSTEST5,1921,L, , , , ,1/1/1900, , , , , , , , ,0,0,M,0, , , , , , , ,1/1/1900, , , , , , , , ,0,0,0,0,0, , , ,0, ,0,0, ,0, , ,0,0, ,0, , ,0,0,1/1/1900, , , ,0, , , ,0, , , ,0,0, , , , , , , , , ,0000009000, , ,0, ,0,0, , , , , , , , , ,0, , ,0, , , , , ,0, , , , , , , , ,1/1/1900,0, , , , ,1/1/1900, ,1/1/1900, , , , ,0, , , , , ,0, , , ,0, , ,0, , ,1000, ,0,USD,0,0,0,0, ,0,0,1921,0,0,0,0,0,0,0,0,0,0,0,0, ,USD, ,0,0, , , , , ,  0,0, ,0
115747,X,HALBCLASSTEST7,1921,ALBSG, , , , ,1/1/1900, , , , , , , , ,0,0,M,0, , , , , , , ,1/1/1900, , , , , , , , ,0,0,0,0,0, , , ,0, ,0,0, ,0, , ,0,0, ,0, , ,0,0,1/1/1900, , , ,0, , , ,0, , , ,0,0, , , , , , , , , ,0000001910, , ,0, ,0,0, , ,3, , , , , , ,0, , ,0, , , ,ZP1,0004,0, , , , , , , , ,1/1/1900,0, , , , ,1/1/1900, ,1/1/1900, , , , ,0, , , , , ,0, , , ,0, , ,0, , ,1000, ,0,USD,0,0,0,0, ,0,0,1921,6,1,0,0,0,0,0,0,0,0,0,0, ,USD, ,0,0, , , , , ,  0,0, ,0
80232,X,DE-20737,2080,V, , , , ,1/1/1900, , , , , , , , ,0,0,M,0, , , , , , , ,1/1/1900, , , , , , , , ,0,0,0,0,0, , , ,0, ,0,0, ,0, , ,0,0, ,0, , ,0,0,1/1/1900,0001, , ,0, , , ,0, , , ,0,0, , , , ,NAU,US, , , ,0000006206, , ,0, ,0,0,X, , , , , , , , ,0, , ,0, , , , , ,0, , , , , , , , ,1/1/1900,0, , , , ,1/1/1900, ,1/1/1900, , , , ,0, , , , , ,0, , , ,0, , ,0, , ,1000, ,0,USD,0,0,0,0, ,0,0,2080,0,0,0,0,0,0,0,0,0,0,0,0, ,USD, ,0,0, , , , , ,  0,0, ,0
80726,X,DE-34183,2080,V, , , , ,1/1/1900, , , , , , , , ,0,0,M,0, , , , , , , ,1/1/1900, , , , , , , , ,0,0,0,0,0, , , ,0, ,0,0, ,0, , ,0,0, ,0, , ,0,0,1/1/1900,0001, , ,0, , , ,0, , , ,0,0, , , , ,NAU,US, , , ,0000006208, , ,0, ,0,0,X, , , , , , , , ,0, , ,0, , , , , ,0, , , , , , , , ,1/1/1900,0, , , , ,1/1/1900, ,1/1/1900, , , , ,0, , , , , ,0, , , ,0, , ,0, , ,1000, ,0,USD,0,0,0,0, ,0,0,2080,0,0,0,0,0,0,0,0,0,0,0,0, ,USD, ,0,0, , , , , ,  0,0, ,0
81232,X,DE-TO BE VALIDATED,2080,V, , , , ,1/1/1900, , , , , , , , ,0,0,P,0, , , , , , , ,1/1/1900, , , , , , , , ,0,0,0,0,0, , , ,0, ,0,0, ,0, , ,0,0, ,0, , ,0,0,1/1/1900,0001, , ,0, , , ,0,02,Z9, ,0,0, , , , ,NAU,US, , , ,0000006200, , ,0, ,0,0, , , , , , , , , ,0, , ,0, , , , , ,0, , , , , , , , ,1/1/1900,0, , , ,00000000,1/1/1900, ,1/1/1900, , , , ,0, , , , , ,0, , , ,0, , ,0, , ,1000, ,0,USD,0,0,0,0, ,0,0,2080,0,0,0,0,0,0,0,0,0,0,0,0, ,USD, ,0,0, , , , , ,  0,0, ,0
91222,X,T3COMPA,2090,V, , , , ,1/1/1900, , , , , , , , ,0,0,M,0, , , , , , , ,1/1/1900, , , , , , , , ,0,0,0,0,0, , , ,0, ,0,0, ,0, , ,0,0, ,0, , ,0,0,1/1/1900,0001, , ,0, , , ,0, , , ,0,0, , , , ,NAU,US, , , ,0000006101, , ,0, ,0,0, , , , , , , , , ,0, , ,0, , , , , ,0, , , , , , , , ,1/1/1900,0, , , , ,1/1/1900, ,1/1/1900, , , , ,0, , , , , ,0, , , ,0, , ,0, , ,1000, ,0,USD,0,0,0,0, ,0,0,2090,0,0,0,0,0,0,0,0,0,0,0,0, ,USD, ,0,0, , , , , ,  0,0, ,0
91223,X,T3COMPAX,2090,V, , , , ,1/1/1900, , , , , , , , ,0,0,M,0, , , , , , , ,1/1/1900, , , , , , , , ,0,0,0,0,0, , , ,0, ,0,0, ,0, , ,0,0, ,0, , ,0,0,1/1/1900,0001, , ,0, , , ,0, , , ,0,0, , , , ,NAU,US, , , ,0000006101, , ,0, ,0,0, , , , , , , , , ,0, , ,0, , , , , ,0, , , , , , , , ,1/1/1900,0, , , , ,1/1/1900, ,1/1/1900, , , , ,0, , , , , ,0, , , ,0, , ,0, , ,1000, ,0,USD,0,0,0,0, ,0,0,2090,0,0,0,0,0,0,0,0,0,0,0,0, ,USD, ,0,0, , , , , ,  0,0, ,0
84288,X,FOUP-300MM,4010,V, , , , ,1/1/1900, , , , , , , , ,0,0,M,0, , , , , , , ,1/1/1900, , , , , , , , ,0,0,0,0,0, , , ,0, ,0,0, ,0, , ,0,0, ,0, , ,0,0,1/1/1900,0001, , ,0, , , ,0,02, , ,0,0, , , , ,NAU,MY, , , ,0000001320, , ,0, ,0,0, , , , , , , , , ,0, , ,0, , , , , ,0, , , , , , , , ,1/1/1900,0, , , , ,1/1/1900, ,1/1/1900, , , , ,0, , , , , ,0, , , ,0, , ,0, , ,1000, ,0,EUR,0,0,0,0, ,0,0,4010,0,0,0,0,0,0,0,0,0,0,0,3053.02,USD,EUR, ,0,0, , , , , ,  0,0, ,0
94752,X,WTA16-16TFN-6,4010,V, , , , ,1/1/1900, , , , , , , , ,0,0,M,0, , , , , , , ,1/1/1900, , , , , , , , ,0,0,0,0,0, , , ,0, ,0,0, ,0, , ,0,0, ,0, , ,0,0,1/1/1900,0001, , ,0, , , ,0,02, , ,0,0, , , , ,NAU,US, , , ,0000003110, , ,0, ,0,0, , , , , , , , , ,0, , ,0, , , , , ,0, , , , , , , , ,1/1/1900,0, , , , ,1/1/1900, ,1/1/1900, , , , ,0, , , , , ,0, , , ,0, , ,0, , ,1000, ,0,EUR,0,0,0,0, ,0,0,4010,0,0,0,0,0,0,0,0,0,0,0,61.45,USD,EUR, ,0,0, , , , , ,  0,0, ,0
119206,X,REGEN4,4020,V, , , , ,1/1/1900, , , , , , , , ,0,0,M,0, , , , , , , ,1/1/1900, , , , , , , , ,0,0,0,0,0, , , ,0, ,0,0, ,0, , ,0,0, ,0, , ,0,0,1/1/1900,0001, , ,0, , , ,0, , , ,0,0, , , , , , , , , ,0000004514, , ,0, ,0,0, , , , , , , , , ,0, , ,0, , , , , ,0, , , , , , , , ,1/1/1900,0, , , , ,1/1/1900, ,1/1/1900, , , , ,0, , , , , ,0, , , ,0, , ,0, , ,1000, ,0,EUR,0,0,0,0, ,0,0,4020,0,0,0,0,0,0,0,0,0,0,0,0, ,EUR, ,0,0, , , , , ,  0,0, ,0
84201,X,FM-4401,4050,V, , , , ,1/1/1900, , , , , , , , ,0,0,M,0, , , , , , , ,1/1/1900, , , , , , , , ,0,0,0,0,0, , , ,0, ,0,0, ,0, , ,0,0, ,0, , ,0,0,1/1/1900,0001, , ,0, , , ,0,02, , ,0,0, , , , ,NAU,US, , , ,0000003962, , ,0, ,0,0, , , , , , , , , ,0, , ,0, , ,C, , ,0, , , , , , , , ,1/1/1900,0, , , , ,1/1/1900, ,1/1/1900, , , , ,0, , , , , ,0, , , ,0, , ,0, , ,1000, ,0,MYR,0,0,0,0, ,0,0,4050,0,0,0,0,0,0,0,0,0,0,0,0, ,MYR, ,0,0, , , , , ,  0,0, ,0
95211,X,YY361010A,4050,V, , , , ,1/1/1900, , , , , , , , ,0,0,M,0, , , , , , , ,1/1/1900, , , , , , , , ,0,0,0,0,0, , , ,0, ,0,0, ,0, , ,0,0, ,0, , ,0,0,1/1/1900,0001, , ,0, , , ,0,02, , ,0,0, , , , ,NAU,US, , , ,0000004411, , ,0, ,0,0,X, , , , , , , , ,0, , ,0, , , , , ,0, , , , , , , , ,1/1/1900,0, , , , ,1/1/1900, ,1/1/1900, , , , ,0, , , , , ,0, , , ,0, , ,0, , ,1000, ,0,MYR,0,0,0,0, ,0,0,4050,0,0,0,0,0,0,0,0,0,0,0,345.85,USD,MYR, ,0,0, , , , , ,  0,0, ,0
95252,X,YY362210A,4050,V, , , , ,1/1/1900, , , , , , , , ,0,0,M,0, , , , , , , ,1/1/1900, , , , , , , , ,0,0,0,0,0, , , ,0, ,0,0, ,0, , ,0,0, ,0, , ,0,0,1/1/1900,0001, , ,0, , , ,0,02, , ,0,0, , , , ,NAU,US, , , ,0000004411, , ,0, ,0,0,X, , , , , , , , ,0, , ,0, , , , , ,0, , , , , , , , ,1/1/1900,0, , , , ,1/1/1900, ,1/1/1900, , , , ,0, , , , , ,0, , , ,0, , ,0, , ,1000, ,0,MYR,0,0,0,0, ,0,0,4050,0,0,0,0,0,0,0,0,0,0,0,683.66,USD,MYR, ,0,0, , , , , ,  0,0, ,0
95290,X,YY411010A,4050,V, , , , ,1/1/1900, , , , , , , , ,0,0,M,0, , , , , , , ,1/1/1900, , , , , , , , ,0,0,0,0,0, , , ,0, ,0,0, ,0, , ,0,0, ,0, , ,0,0,1/1/1900,0001, , ,0, , , ,0,02, , ,0,0, , , , ,NAU,US, , , ,0000004411, , ,0, ,0,0,X, , , , , , , , ,0, , ,0, , , , , ,0, , , , , , , , ,1/1/1900,0, , , , ,1/1/1900, ,1/1/1900, , , , ,0, , , , , ,0, , , ,0, , ,0, , ,1000, ,0,MYR,0,0,0,0, ,0,0,4050,0,0,0,0,0,0,0,0,0,0,0,1005.38,USD,MYR, ,0,0, , , , , ,  0,0, ,0
102796,X,4506-ACCEPTANCE,4050,V, , , , ,1/1/1900, , , , , , , , ,0,0,M,0, , , , , , , ,1/1/1900, , , , , , , , ,0,0,0,0,0, , , ,0, ,0,0, ,0, , ,0,0, ,0, , ,0,0,1/1/1900,0001, , ,0, , , ,0, , , ,0,0, , , , , , , , , ,0000004506, , ,0, ,0,0, , , , , , , , , ,0, , ,0, , , , , ,0, , , , , , , , ,1/1/1900,0, , , , ,1/1/1900, ,1/1/1900, , , , ,0, , , , , ,0, , , ,0, , ,0, , ,1000, ,0,MYR,0,0,0,0, ,0,0,4050,0,0,0,0,0,0,0,0,0,0,0,0, ,MYR, ,0,0, , , , , ,  0,0, ,0
119207,X,REGEN4,4050,V, , , , ,1/1/1900, , , , , , , , ,0,0,M,0, , , , , , , ,1/1/1900, , , , , , , , ,0,0,0,0,0, , , ,0, ,0,0, ,0, , ,0,0, ,0, , ,0,0,1/1/1900,0001, , ,0, , , ,0, , , ,0,0, , , , , , , , , ,0000004514, , ,0, ,0,0, , , , , , , , , ,0, , ,0, , , , , ,0, , , , , , , , ,1/1/1900,0, , , , ,1/1/1900, ,1/1/1900, , , , ,0, , , , , ,0, , , ,0, , ,0, , ,1000, ,0,MYR,0,0,0,0, ,0,0,4050,0,0,0,0,0,0,0,0,0,0,0,0, ,MYR, ,0,0, , , , , ,  0,0, ,0
81253,X,DH3,4160,V, , , , ,1/1/1900, , , , , , , , ,0,0,M,0, , , , , , , ,1/1/1900, , , , , , , , ,0,0,0,0,0, , , ,0, ,0,0, ,0, , ,0,0, ,0, , ,0,0,1/1/1900,0001, , ,0, , , ,0,02, , ,0,0, , , , ,NAU,US, , , ,0000003560, , ,0, ,0,0, , , , , , , , , ,0, , ,0, , , , , ,0, , , , , , , , ,1/1/1900,0, , , , ,1/1/1900, ,1/1/1900, , , , ,0, , , , , ,0, , , ,0, , ,0, , ,1000, ,0,JPY,0,0,0,0, ,0,0,4160,0,0,0,0,0,0,0,0,0,0,0,0, ,JPY, ,0,0, , , , , ,  0,0, ,0
83740,X,F300-FOUP,4160,V, , , , ,1/1/1900, , , , , , , , ,0,0,M,0, , , , , , , ,1/1/1900, , , , , , , , ,0,0,0,0,0, , , ,0, ,0,0, ,0, , ,0,0, ,0, , ,0,0,1/1/1900,0001, , ,0, , , ,0,02, , ,0,0, , , , ,NAU,MY, , , ,0000001320, , ,0, ,0,0, , , , , , , , , ,0, , ,0, , , , , ,0, , , , , , , , ,1/1/1900,0, , , , ,1/1/1900, ,1/1/1900, , , , ,0, , , , , ,0, , , ,0, , ,0, , ,1000, ,0,JPY,0,0,0,0, ,0,0,4160,0,0,0,0,0,0,0,0,0,0,0,0, ,JPY, ,0,0, , , , , ,  0,0, ,0
84202,X,FM-4401,4160,V, , , , ,1/1/1900, , , , , , , , ,0,0,M,0, , , , , , , ,1/1/1900, , , , , , , , ,0,0,0,0,0, , , ,0, ,0,0, ,0, , ,0,0, ,0, , ,0,0,1/1/1900,0001, , ,0, , , ,0,02, , ,0,0, , , , ,NAU,US, , , ,0000003962, , ,0, ,0,0, , , , , , , , , ,0, , ,0, , , , , ,0, , , , , , , , ,1/1/1900,0, , , , ,1/1/1900, ,1/1/1900, , , , ,0, , , , , ,0, , , ,0, , ,0, , ,1000, ,0,JPY,0,0,0,0, ,0,0,4160,0,0,0,0,0,0,0,0,0,0,0,0, ,JPY, ,0,0, , , , , ,  0,0, ,0
95212,X,YY361010A,4160,V, , , , ,1/1/1900, , , , , , , , ,0,0,M,0, , , , , , , ,1/1/1900, , , , , , , , ,0,0,0,0,0, , , ,0, ,0,0, ,0, , ,0,0, ,0, , ,0,0,1/1/1900,0002, , ,0, , , ,0,02, , ,0,0, , , , ,NAU,US, , , ,0000004411, , ,0, ,0,0,X, , , , , , , , ,0, , ,0, , , , , ,0, , , , , , , , ,1/1/1900,0, , , , ,1/1/1900, ,1/1/1900, , , , ,0, , , , , ,0, , , ,0, , ,0, , ,1000, ,0,JPY,0,0,0,0, ,0,0,4160,0,0,0,0,0,0,0,0,0,0,0,345.85,USD,JPY, ,0,0, , , , , ,  0,0, ,0
95232,X,YY3610E4U,4160,V, , , , ,1/1/1900, , , , , , , , ,0,0,M,0, , , , , , , ,1/1/1900, , , , , , , , ,0,0,0,0,0, , , ,0, ,0,0, ,0, , ,0,0, ,0, , ,0,0,1/1/1900,0002, , ,0, , , ,0,02, , ,0,0, , , , ,NAU,US, , , ,0000004411, , ,0, ,0,0,X, , , , , , , , ,0, , ,0, , , , , ,0, , , , , , , , ,1/1/1900,0, , , , ,1/1/1900, ,1/1/1900, , , , ,0, , , , , ,0, , , ,0, , ,0, , ,1000, ,0,JPY,0,0,0,0, ,0,0,4160,0,0,0,0,0,0,0,0,0,0,0,361.94,USD,JPY, ,0,0, , , , , ,  0,0, ,0
95253,X,YY362210A,4160,V, , , , ,1/1/1900, , , , , , , , ,0,0,M,0, , , , , , , ,1/1/1900, , , , , , , , ,0,0,0,0,0, , , ,0, ,0,0, ,0, , ,0,0, ,0, , ,0,0,1/1/1900,0002, , ,0, , , ,0,02, , ,0,0, , , , ,NAU,US, , , ,0000004411, , ,0, ,0,0,X, , , , , , , , ,0, , ,0, , , , , ,0, , , , , , , , ,1/1/1900,0, , , , ,1/1/1900, ,1/1/1900, , , , ,0, , , , , ,0, , , ,0, , ,0, , ,1000, ,0,JPY,0,0,0,0, ,0,0,4160,0,0,0,0,0,0,0,0,0,0,0,683.66,USD,JPY, ,0,0, , , , , ,  0,0, ,0
